id	topic	score	text
639464171965423616	david cameron	1	Tatler sent a photographer to David Cameron's wedding and have just uploaded the pics to the internet for some reason http://t.co/QxnfDBJbxs
641617377755578368	arsenal	0	What time is Arsenal vs Stoke on Saturday and what TV channel is it on? - http://t.co/dlJhcrN1HH #afc
641151175639887872	sarah palin	-2	@MJosephSheppard Never said that the Dems weren't mistake-prone. Sarah Palin is just PATIENT ZERO for THE STUPID. In her defense GBW was 1st
638185679948660736	michael jackson	1	I just may be actually done with this award show.. Unless they get Michael Jackson on hologram.
633549773337964545	ric flair	0	"""Triple H was never Ric Flair's bitch, but this Sunday, I'm gonna make you mine!"" No pressure Rollins, look at that look from HHH! #Raw"
640980031972503552	arsenal	-1	I love Ozil but how on earth is he the 1st choice corner-kick taker for both Germany and Arsenal? What the hell does he do in training??
621354798126764032	amazon prime day	-2	Is it me ... Or is the Amazon Prime Day ... Sucks . I have yet to find a great Better than Black Friday Deal! Damn I was excited too!
639561327900364800	nike	1	Nike's Phil Knight may give another training facility to the University of Oregon: https://t.co/liynpjrf0N
641521527461163008	iphone	0	Today Sept 9th Apple announces details on how iPhone will work with #Adblockers, #onlineadvertisers in the future.
635709906650288128	jurassic world	1	Still unbelievable that Jurassic World is the 3rd highest grossing movie ever
641241649776078848	donald trump	0	"Donald Trump may ""say it like it is"" but what is the likelihood that he would have a cooperative Congress, Caller? @cspanwj"
627883601137274880	google+	-2	"""Vic has a bias for action. He may need to do more work on strategy.""   Inside the failure of Google+: http://t.co/kp8Yzytd7B via @mashable"
639986170034688000	batman	1	@Ragashingo @Masterxtp1 Cody may be responsible for good in the way that Ras Al Ghul is responsible for Batman.
641487253533954048	labor day	1	@_brian_estrella I just got two at zumiez &amp; I'm so sad bc it's hot as fuck. Like Labor Day means summer is over the sun needs to chill
626557292801052672	seinfeld	1	Someone come and see Seinfeld with me in November!!!!!!
634048037581651969	nokia	1	Like this chavvy girl sat on the opposite end of the bus arguing on her Nokia
639599584252166144	federer	1	Federer is about to be done with his match in the same time the 5th set of the Hewitt vs. Tomic match takes!
639371523300593665	monsanto	1	Morgan Stanley Rating Update on Monsanto Company (NYSE:MON): In a research note released to the investors, Mor... http://t.co/6TW8ckMrS8
641598431014846465	kerry	-1	Americans taken hostage by Iran Houthis back in march ..Kerry kept it quiet while Iran deal was being negotiated  so Americans would approve
633717507547901952	ibm	1	IBM puts a Tux on its mainframes with LinuxOne : Mainframes may seem like dinosaurs at first glance these days.. http://t.co/QTgmVobNhQ
633902197130924032	ibm	0	IBM launches Linux-only mainframe system LinuxONE: International Business Machines Corp said on Monday it laun... http://t.co/Bmt4lCmgSx
640568943032279040	arsenal	1	I guess having 3 main teams is the best way to go about it, going with Arsenal,PSG, and a 3rd one I can't  think of atm
641174155543506944	bbc	1	The real reason for the BBC's regional newspaper 'reporting pool'... http://t.co/DA36xUIngc
641432034490122240	serena	1	History still in the making with Serena's win over sister Venus! #GrandSlam https://t.co/p56xxav8vv
632311536304975872	jay-z	2	#FridayFun! Jay-Z's got that Friday feeling - http://t.co/2uGbXgEASI  Have you?
641039138997829632	chris brown	0	May no woman hook me the way Karrueche has hooked Chris Brown in Jesus name.
641484530268958720	labor day	1	"@GayPatriot only September? Maybe it should be at least an ""No Oliver Willis after Labor Day"""
640640205372923904	donald trump	-1	muayad sat through an entire republican ad on youtube and now he's calling donald trump daddy :///
641476313761611776	amazon	2	Amazon is offering free two hour shipping or 7.99 one hour shipping. I'm going to have to try this out tomorrow.
641462065530576896	serena	1	Now that I've calmed down after watching Serena.... Do you realize how great tomorrow's Vika-Simona match is gonna be??
633892499807969280	bob marley	1	Have a top Wednesday! #Album4Work Kaya - Bob Marley &amp; the Wailers  https://t.co/2daRLzgrp2 http://t.co/jkz2GNNTBM
639955114724302849	jurassic world	1	Props to @BrandeisSE for an awesome Screen on the Green event with Jurassic World! Great turnout on a Friday!!
638837324990705664	game of thrones	1	Early start tomorrow so off to bed with a mug of peanut hottie and late to the party but finally going to start watching Game Of Thrones!
638875063819833348	hannibal	1	Jack Baumann scores again with 36 minutes left in the 2nd half to make it 2-1 Hannibal over Kirksville.
626470071725096960	grateful dead	1	Traditional #refractoria curse: may your days &amp; nights be filled with the music of the Grateful Dead.
635660415477788672	fleetwood mac	1	guess who's going to sit in a tub and listen to fleetwood mac and pretend tomorrow isn't Monday? me
640755399042449408	michael jackson	0	3rd: The Weeknd sounds just like Michael Jackson
626320286594560000	magic mike xxl	1	A select person keeps reblogging certain set pieces from Magic Mike XXL onto my tumblr dash. Sis. SISTER. May God bless and keep you.
637517766627577857	sarah palin	-2	I swear watching that interview just made me wanna throw Sarah Palin and Trump in a rocket to the sun
626078949630722048	angela merkel	0	MOSCOW, May 6 (Reuters) - Russian President Vladimir Putin and German Chancellor Angela Merkel will discuss the crisis in Ukraine at talks
641346625059729408	pope	0	Pope Benedict XVI 1st to quit in about 600 yrs, feared a bad pope would be chosen.  http://t.co/Qtvmr4xNcc https://t.co/asrPlVYydb
638702938660171776	jeb bush	-1	Jeb Bush is an utter failure Should drop out now as he is in 10th place
641585510482227200	apple	0	Rumors suggest no Apple event this October. So you mean all the iPads are on it's way today? Come on, now that's so much of writings.
626543680636198912	jay-z	-1	We think it's much better than kids who  obsess over people like Jay-Z &amp; Miley Cyrus. https://t.co/BTujbNU8sD
641359984568078336	pope	2	It was a Disrespectful Travestys for POTUS to send 2 Pro-Aborts (Pelosi &amp; Biden) to the Pope's Installation! https://t.co/a9ivhV29eV
620243521753092097	conor mcgregor	2	Conor McGregor is the real deal. Stop ducking him Aldo you pussy. Today, I celebrate my half Irishness by getting pissed. Happy Sunday all!
641231945121185792	pope	1	[KCCI] Pope changes annulment process for divorced: Pope Francis on Tuesday radically reformed the process by ... http://t.co/iNMvrlzZw6
633229749804994560	minecraft	1	I may have a treat for you guys tonight so you can play some Minecraft with me ;) #TheDream
640524358188969984	donald trump	0	Republican presidential front-runner Donald Trump spent plenty of time Thursday describing people he likes -- including Kanye West and Tom
640580591344353280	harry potter	1	Just getting a feel here... Who here is planning on getting one of the Harry Potter themed items tomorrow? - Nick III http://t.co/MLsILs9rbG
641665418046783488	chris brown	1	Wel looks like I'm going to the after party tomorrow with fetty wap Chris brown tyga etc thanks to my cuz
636583537953517572	joe biden	-1	Joe Biden for Presient? Really? He may be a nice guy, but the man is a buffoon.
629120912374296576	magic mike xxl	1	Ladies night out! On August 12th Wiley's is hosting a Male Revue with members of the new Magic Mike XXL! Watch... http://t.co/NwzCYWS4vS
635385923363057664	michelle obama	-1	Faux FLOTUS Michelle Obama recently floated the Sheerly repugnant suggestion that she may run for POTUS.
631480721580888064	google+	1	There's one thing about the changes at Google+ you may have not considered. http://t.co/ZFpG8hWdGS #SocialMediaChat
639067023054651392	amazon prime	1	If you are a frequent flier, you may want to finally get that Amazon Prime membership... http://t.co/eHXGq4I85B via @UPROXX #Flying #Amazon
635964533316567040	bentley	1	Our September 9th,  Line up for the 8th C.U. Bands and Fans  Original Artist Night    hosted by Bentley's Pub... http://t.co/1Mm0J75wGz
631621485749215232	bentley	0	.@kelseybone3 puts back a Bentley miss. Sun tie the game again at 58. #LetsGoSun
634761938644414465	david beckham	0	"@jon_townsend3 I liked the 4th sentence about the ""LA Galaxy where David Beckham was put out to grass..."""
637063919077425152	nokia	1	Facebook just achieved 1 billion active users in a day on Monday. At its peak, 1.1 billion people carried a Nokia phone with them.
640976230024650752	chelsea	1	Made in Chelsea is definitely the best thing about a Monday
641384392179478528	google	0	Mr. Angelos helping the ZCMS 8th graders create their own Google Site. #Zion6 http://t.co/gC0PkLtGPm
633461617485815808	jurassic park	1	@BebeCoolAss Girl I told you lets go Thursday when it came out you want to see Jurassic park and shit.
627856829670752256	pride parade	1	We will have to wait to hear from #LPC ldr @JustinTrudeau he is en route to #Vancouver to march in the Pride Parade today #cdnpoli
634405858114412544	ric flair	0	Triple h was never Ric flair's bitch this sunday....... i m gonna make you mine #john_cena http://t.co/l3GB8Wo7Pk
641212746898534400	bbc	0	Do you fancy coming on a tour of the BBC at MediaCityUK? There's availability on 15 September - http://t.co/O83CrIxxPz.
640241433505591296	minecraft	1	So I may have just bought Minecraft.
640572234830970880	bob marley	2	I don't think there's a better way to start a Sunday than with Bob Marley
641452934186663940	justin	1	People are suddenly starting to want Justin &amp; Ariana together &amp; I've been waiting on them since they sat in a circle on set of victorious
641608483268333568	chelsea	1	Chelsea score their 4th of the good flowing move. AFCB make all 3 subs #afcbcst
638760832822734848	planned parenthood	-1	Prolifers held a large rally in Petoskey on Saturday. They were protesting Planned Parenthood, the nation's... http://t.co/sdZB7LZkbw
640264929040199680	nintendo	1	@Warpjump @NinBendo1 At least it established that Nintendo can put in 3rd party characters. (I want Snake back)
641404151994388480	jurassic park	2	I'm wearing my Jurassic Park shirt tomorrow which means you're all going to here fun facts and you will love it.
629118056246054917	apple watch	1	@teroterotero it's too early. Though to be clear. Apple Watch is already the market leader. And best performing Apple product in 1st quarter
632679175862755328	oracle	1	8/15/15 - Tomorrow's #Crystal Oracle card (Tourmaline.  Learn from the past and move on. http://t.co/ujqIe7Ytmv
627040267166744576	pride parade	1	Check out this awesome 1965 Cadillac De Ville that LINC will have for the Pride Parade on Sunday! Very kindly... http://t.co/pX7Jf5VQSW
634565704080093185	bentley	1	Swan newbie duo Steph &amp; Bentley hit the stage tonight for another massive FRIDAY NIGHT LIVE!
641518004707192832	iphone	1	Started the day listening to @theweeknd, new iPhone reveal later and the #NFL is back tomorrow. Happy hump day!
636001345368145921	ihop	1	So I suggested that we hit IHOP after work since it's Monday and we gone finish hella early right ....
626921793584902144	galaxy note	1	@ericfisher I'm hopefully getting the Galaxy Note 4 tomorrow. Been debating on this for awhile now
628587233365266432	galaxy note	1	Galaxy Note 5 Event Scheduled for August 13:   It seems as though Samsung will be launching the Galaxy Note 5 ... http://t.co/2rxKQbsS24
641427382365257729	google	0	@daniellestein1 Have you tried any 3rd party apps or services to back up? Like with your Google account or cloud services? ^Ace
630399039364820992	metlife	0	@ItIsWhatItIs__ yea I went to the one at MetLife on August 5th #OTRAMETLIFE
638805306752040960	bob marley	1	"Bob Marley's ""Stir it Up"" in Birmingham from our gig on Saturday, enjoy&gt;&gt;&gt;  https://t.co/2uDudJddCO #BobMarley #Birmingham"
639453580911448064	oracle	1	Trying out a new Life Purpose Oracle deck today-one free 3 card Career/Life Purpose Reading if you comment 1st on FB. http://t.co/2tskMayFO5
639138413048909824	angela merkel	0	Chancellor Angela Merkel said Catalonia may have to reapply for EU membership if it seceded from Spain. #snp http://t.co/4LQN0JEyrr
628798619072663552	metlife	1	Thank you to all the fans who stood there for hours in the rain waiting for us, you were a fantastic audience , cya tomorrow at metlife
641357966315139073	ipad	1	Rumor is that Apple's big announcement tomorrow is a giant iPad. Please, God -- please let them call it the MaxiPad! #AppleEvent #Apple
641436949409042433	serena	1	Can't take disrespect ppl show Venus! She's the 2nd best in women's draw-wins a set off Serena &amp; ppl say it's fixed. Such BS #SerenavsVenus
632663391128129538	google+	0	@TheEaglesBeak hey, reckon you'll be free for this tomorrow still? Google+ around 9pm (or earlier if you're back from the game and free).
641428032587231232	google	1	Yes I backup with Google and Dropbox.  https://t.co/PJQXXF7UtU
622157887356465154	digi	1	@MadisonElleBeer are you going to digi tomorrow
640021067373903872	scotus	-1	@jspoupart @JoeC1776 no. Congress makes laws and the SCOTUS settles disputes. In this case, the 1st Amendment lost.
641279315003449344	bernie sanders	2	I cannot believe I am seeing Bernie Sanders live and in the flesh this Sunday WOW NOW THIS IS A DREAM
628232366859907072	lexus	2	Lexus will be fully unveiling it's Slide Hoverboard on August 5th! We're definitely excited to see what other... http://t.co/AguFT2PrCz
641446728722460672	chelsea	1	"Chelsea &amp; I are making a list entitled ""sh*t you hear on GT's campus"" and we just heard our 1st item"
636965183814893568	planned parenthood	0	Texas will defund cancer screenings at Planned Parenthood starting September 1. Here's what the media needs to know: http://t.co/tztQEzB8wq
637062382439690240	bob marley	1	"""Woke up this morning, smiled with the rising sun...singing sweet songs of melodies pure and true!"" - Bob Marley http://t.co/DtnEzQFaFg"
640688939829997568	juventus	1	BERLIN, Aug 30 (Reuters) - Manchester City made it four wins in a row this season in the Premier League while Italy's Juventus recorded
641644999164231684	apple	1	@TheLegendBlue At the same time as the Apple event? Nope! Test weapons have to wait until tomorrow! ;-) #destinythegame #apple #appleevent
637658511640535040	jay-z	1	"""We make a million of beats, cause our stories is deep. And fuck tomorrow, as long as the night before was sweet."" - Jay-Z"
641457885931659264	labor day	0	*firework go off  Jake: it's way past 4th of July wtf  Me: Memorial Day?  Jake: makes sense  Me:  Jake: Me: Jake: Labor Day you jackass   Oh
628540752289730560	pride parade	2	@NualaMcAllister @dinomulby @BBCTalkback My wife is a devout Christian and she went to the Pride Parade on Sat. and loved it.
637411189048262656	seinfeld	-1	I'm finding my life and the dialogue around me are right out of a Seinfeld episode. Many of you may think this is fun, but it's unnerving.
641184755023802368	chelsea	-1	@UtdRantcast @br_uk do you think Chelsea deadline day bid was real or just spin by mufc to try and justify the fee? Think it may be latter
639814484467535872	david cameron	-1	@LADFLEG @gingersnipss @UKIP Gordon Brown and David Cameron have said exactly the same thing. Also 'hideous bigots'? http://t.co/VubUL1ZA6E
641257211939942400	obama	0	Obama meets every Tuesday to review his Kill List. Will he and Dave share notes so as not to drone same person twice? http://t.co/zeLbxAMm0I
636222603263373313	ibm	0	How are you leveraging #bigdata and #analytics on IBM #bluemix? If you're not you may want to check this out http://t.co/xwy115BUns
641311141084459008	nike	1	Are you interested in interning with Nike? Nike Info Session: September 16th at McClelland Park RM 402 from 5pm-6pm http://t.co/1fHqjGTJQ5
632260719245967360	ac/dc	1	Take the Highway to Dundas and check out FTATR (AC/DC cover band) on Sat at 6pm on the Main Stage! #dundascactus40 http://t.co/xiQdkga2Bk
627227414918094848	pride parade	1	Good times!  We are gearing up for the Pride Parade on Sunday!  Come out and cheer us on! Will be a great day!!!! http://t.co/8qI2tFmIjt
638026495622017024	minecraft	1	Sorry bout the stream last night I crashed out but will be on tonight for sure. Then back to Minecraft in pc tomorrow night.
626261201857544192	erdogan	0	Erdogan was due to meet with Chinese President Xi Jinping on Wednesday afternoon following a formal welcoming ceremony.
641599006963929089	apple	1	T-4 hours. If you don't want to be inundated with Apple tweets... I'd unfollow me until tomorrow morning...
626441817509072896	magic mike xxl	1	@HeyAnnieMok @ourobora We saw Magic Mike XXL on a Tuesday night after eating Vietnamese sandwiches and gossiping about comics things!
637714760973201408	barca	1	Soccer Saturday! Watching Barca with my nerd right now and then going to see the Armada tonight!
641626244199632896	google	1	"""YouTube description: 1st 2 lines are critical b/c they appear in Google search results (keep keyword at the top)"" @Schmittastic #INBOUND15"
637360313499820032	michelle obama	0	"MICHELLE OBAMA Look- A-Like - ""People always tell me I look like U.S.A 1st Lady Michelle Obama. I do not see the... http://t.co/qyszgYaW0c"
638061232658993152	jeb bush	-1	"Jeb Bush: ""If you create encryption, it makes it harder for the American government to do its job"" http://t.co/onKeBxVfrc"
640491528826195968	angela merkel	0	Chancellor Angela Merkel planned to discuss Europe's migrant crisis with her coalition partners Sunday, as... http://t.co/Cvh6nkCxOQ
641338433663688704	michael jackson	1	For ICC i cud jst sing along the 1st time i heard it But Dumb Dumb  I jst remember alotta highnotes Dumb x6 and sumthing michael jackson
640648970134507520	david beckham	1	Had dinner with David Beckham tonight. Pretty good way to end my last Sunday in London.
641197049665294336	bbc	0	Chris Alexander's TV meltdown on PnP last Wed. made the BBC's front page on-line. He blames media for lack of action on refugees. #cdnpoli
641378699984674816	conor mcgregor	1	Watching TUF tomorrow just because Conor McGregor and Urijah Faber are the coaches.
636392093385015296	oracle	0	Who wants to go see The Weeknd with me at Oracle on Dec 5th?
641377173216067584	juventus	1	Juventus on Tuesday, Come one the boys!! #mcfc
626032773287927809	erdogan	-1	"#UPI Turkey's Erdogan: peace with Kurds ""impossible"": Ed AdamczykANKARA, Turkey, July 28 (UPI) -- Turkish Pres... http://t.co/81Cl8NwTbG"
637190881070727169	oracle	1	My new sounds: Thank God it's Friday (Prod. By Oracle. Mastered by Stix 'n' Snarez) https://t.co/5D0a5l1IFb on #SoundCloud
640996075164311552	donald trump	-2	I may not be attractive,but we can talk about feminism,racial inequality,how toxic masculinity is,and how Donald Trump will ruin America :)
641599013511393281	iphone	0	@Humzatariq2 iThink they may introduce the iphone 6S but my cuzzo said the AppleWatch Red and new macbook size
639404336506732545	planned parenthood	0	.@ShannonBream anchoring @FoxNews special on the Planned Parenthood swirl tomorrow night. talk with her today at 10. http://t.co/DGYd6bCOzR
641519622823526400	bbc	0	@pearlsonvelvet The papers (the Sun in this case) usually inform the BBC press office in advance.
639640478783270912	jeb bush	-1	"@billmon1 @HeerJeet @JamesEMajure ""and destroy Jeb Bush while I'm at it!"" Though these same priorities may be reversed for all I know."
640455441403768834	messi	1	"Sunday Supplement. Is Bale in the same class as Messi and Ronaldo?! ""He's knocking on the door"" don't make me laugh. Over hyped as always"
640176934941523968	david cameron	1	Robert Fisk   Thursday 3 September 2015   Refugee crisis: David Cameron lowered the flag for the dead king of... http://t.co/7CTBdce8jV
634054903795585024	rick perry	0	Rick Perry drops out of the race &amp; leaves politics. Starts a movie production company meant to rival Marvel Studios. 1st film: Roland Raven.
641403361825198080	labor day	0	@becka_aedglobal @revoluzionne Thank you!  =)  Quick note: Orccon is Presidents Day weekend (Feb), not Labor Day. :) http://t.co/hFVfvtejPe
640520013405913088	bernie sanders	-1	Bernie Sanders may care about the issues, but does he really understand them? That is the question.
641615794863013889	obama	1	Obama's going to @MacombCollege to talk about free college. It isn't the 1st time he's used it as a backdrop: http://t.co/oApgsTgRAq
639213915885412352	rick perry	0	I don't have inside dope but, based on grim reports from NH, it may be the end for Rick Perry's campaign. If he goes, I say he backs Kasich
624399619561230336	kurt cobain	0	"""...bizarre rituals intended to bring about the end of the world, and now it looks like it may actually happen!"" - Kurt Cobain 1967-1993"
636572450143076353	monsanto	0	Monsanto says no longer pursuing proposed Syngenta combination: U.S.-based Monsanto Co.  said Wednesday it is ... http://t.co/hf4v75HWYE
641606731685044225	nike	1	Wednesday's One Minute Warm Up:  a chart of the 330 punts last wknd &amp; Pats ower Robert Kraft gets his own Nike shoe http://t.co/pMX9GzB22Y
628102606871605249	galaxy note	1	#Samsung Galaxy Note 5 May Ditch The MicroSD Card Slot: When Samsung released the Galaxy S6 and ... http://t.co/W8nvaFy1ay #samsung-note
641480588638076928	fleetwood mac	1	My newfound obsession with Fleetwood Mac is slowly approaching levels some may consider unhealthy
637403979794677760	google+	-2	I may dislike like facebook, but I fucking hate Google+ with an unholy passion. What an ugly unintuitive interface.
635358435878522880	fleetwood mac	1	Tusk - Fleetwood Mac. Another great Sunday morning album (bit of a commitment but worth it).
635721807463497728	jurassic world	1	The vine of Chris Pratt on the set of Jurassic World makes me happy, even if I saw it way back in May....
641657524609904640	pope	0	We just got an email warning us that THE POPE IS COMING in two weeks. The next email said that BIEBER IS COMING tomorrow. ACK.
640985982867738624	nokia	0	Microsoft kills some Nokia photo apps for Windows Phone - Microsoft announced Friday that it will cease developmen... http://t.co/NlSghWIwFz
641577840257990656	chelsea	1	The early kick off on Saturday is Everton vs Chelsea aka the John Stones Derby! BTTS written all over it?
641227913606627328	nokia	1	@Dem_Tilly BASIC NEEDS what part of this dont U understand. I just said communication may be EVENTUALLY important. Get a 10 euro Nokia
641338694314491904	scotus	-1	Huckabee claims SCOTUS made new law on SSM. No. The equal protection clause of the 14th Amendment is more than a century old.
639184289905569792	oracle	1	@RedNationBlogga oct 30th in Houston but if you trying to go to Oracle it's the 9th of February.
641367336553984000	planned parenthood	0	What's behind the attacks on Planned Parenthood? NEW SHOW Thurs 9-10pm @WBAI Sunsara Taylor, SisterSong statement, more @4womenslib @ssedoga
641280657524527104	donald trump	-1	#Newser Donald Trump: I Felt Like I Was in the Military: Donald Trump may never have actually served in the mi... http://t.co/tiChih8UI6
631875007703089152	bob marley	1	I've been working with the youngsters of Pucklechurch to decorate the subway. How does Bob Marley like his donuts? https://t.co/ZUksdsaN4v
636118807765872640	nokia	1	@geekyranjit I finally got moto g 3rd gen but its camera is not good as my Nokia lumia 720 is there something wrong in the unit which I got
640995569972981760	harper	1	Unpopular opinion:  Harper is right to think Nats fans ditching in the 7th inning was brutal.  No sure he was right to say it though.
633641449771266048	apple watch	1	Release: Parallels Access 3.0 with Apple Watch Support Capabilities: On August 5, Parallels an... http://t.co/7fOEtdQ58W #Virtualization
641650502913011713	disneyland	2	Family vacation starts today! Heading off to Disneyland!!!! See you all later, I'll be back on Saturday night! XD
639243526539227136	magic mike xxl	1	@GriffLightning In the spirit of sharing: 1. WORLD OF TOMORROW 2. MAD MAX: FURY ROAD 3. TANGERINE 4. MAGIC MIKE XXL 5. BUZZARD 6. EX MACHINA
639099644715270145	kerry	0	@burniethompson @robtdfischl Well, ISIS is changing the climate everywhere they go so Kerry may be right for the 1st time.
641126215131242496	mariah carey	1	@takeanaptori this is us tho can't wait to play the justin bieber holiday album and mariah carey on repeat in dec https://t.co/4jcnHZEqEp
632326452667482112	metlife	1	Liam said at MetLife that they were going on a one year break after their 5th album comes out.:/
638478753438527488	conor mcgregor	0	I'd rather let Conor McGregor full on kick me in the dick than go to work tomorrow
636583750915215360	planned parenthood	0	Jeb Bush says he cut off funding to Planned Parenthood as governor | PolitiFact Florida http://t.co/P7CyCOHBhu
639807303785553920	nike	1	@nikestore what time will the Anthracite 9s drop tomorrow on Nike
641367727270174720	amazon prime	1	Dont be on Amazon Prime at night. Amazon Prime is the new Home Shopping Network.You mess around &amp; have 7 blenders at your door on Thursday.
630600145806196736	google+	-1	It looks like Google+ may be on its way out. We can only watch and see over the next few months. It never took off... http://t.co/JpwWhRMEnu
637348635253055488	juventus	-1	87 years of Italian Serie A history produced a first for Juventus on Sunday: they lost at home on the opening day of the season
630939756440846337	amazon prime	2	Ahhhhh I'm getting a turntable tomorrow! Shouts to Amazon Prime one day shipping!
641411888207650816	obama	-1	Sarah Palin joining Donald Trump &amp; Ted Cruz at big rally in D.C. tomorrow, 1:00 PM at the Capitol, to protest Obama's insane Iran nuke deal!
639750226824196096	nokia	0	@8ap the iphone has sold in excess of 700 million units since launch, that is almost thrice as much as the Nokia http://t.co/mPnRkWt3qA
638908405923586048	kurt cobain	0	Exhibit B  (Blind Melon performing Change on the day Kurt Cobain's body was discovered April 8 1994)  http://t.co/ZyaKjPVYV2  @cossa68
634842103588233217	ac/dc	-1	Promised to take my niece to AC/DC tomorrow.  Soooo not in the mood now.
628947344793309184	michelle obama	-1	Study: Michelle Obama's anti-obesity campaign may actually make people gain weight http://t.co/UP2G3On4j6
641539752177586176	ipad	0	And 2nd it wasnt harrys fault that he had ran over your ipad so whyd you ask him to pay for the crack like wtf https://t.co/5MSumtM2qk
639901439775670273	arsenal	0	@piersmorgan @LionelRichie finished 4th, just like Arsenal.
640332059391594496	chris brown	1	SACK! Jamal Wilson with a SACK of Chris Brown! 3rd down coming up
641603270943703040	google	0	@search4rr @elofan1276 @ThePatriot143 By google, i mean the search engine, google maps, google email accounts. anything google you may have
637722386683424768	amazon prime	2	Just had my 1st experience with Amazon Prime. Holy. Crackers. Amazing.
639662193395437569	joe biden	0	"Biden Says Family Will Decide Whether He Runs for President: Vice President Joe Biden said Thursday night he ""... http://t.co/UAQmUomDR2"
629907971586154496	jurassic world	1	So I need someone to see Jurassic World with tomorrow.. Any takers?
641497329112059904	amazon	0	@SallyTenhoopen no but about to go to bed bc I may get called for 1st...lol. It's a lot to explain...by Ella James. Pull it up on Amazon.
631495702229585920	bobby jindal	0	Jindal on Clinton emails: 'Orange really is the new black': Louisiana Gov. Bobby Jindal on Wednesday mocked Hi... http://t.co/45HKCMB63p
640354999592202241	ipod	1	BTW, @LeeIngram4 is the guy who gave me an iPod last year, on which my son (@PChangerP ) 1st set me up on Twitter. My 1st tweet was 9/6/14.
639890066291195904	planned parenthood	-2	"""America's Killing Factory"" A look behind the walls of Planned Parenthood.  Coming Monday September 14th @ 9pm  http://t.co/QczY5Y5a5Z"
633878898418188289	ric flair	0	"""He may be aiming for Ric Flair, but comes off more like Billy Gunn"" ~ anonymous WWE veteran in PWI about Dolph Ziggler.  Wow."
635014594445090816	minecraft	1	Happy Saturday Petersfield! We've just had an excellent drop of new books, everything from the new William Boyd to Minecraft!
638974156399218688	digi	0	@MoleysM @garethwiddop - Not as far as Digi knows - would tell people if it was catching up with our High Performance Mgr tomorrow #redv
620129816063418368	conor mcgregor	1	Conor McGregor... What a true warrior and entertainer... Think he may actually be a Viking or something from the past... Exciting future
639635818668249088	eric church	1	No doubt my mom will either faint or take her top off when she meets Eric Church tomorrow
641036896223817728	chris brown	1	@thenameissav new series on BET starts tomorrow about Chris Brown's life !!!
638127140534226944	magic mike xxl	1	Dollar Theatre  It's Sunday night, what else am I gonna do? Anyone wanna see Magic Mike XXL with me?  Ha!
639353883215724545	juventus	1	Chelsea Football Club may have 33 players out on loan but the number of Juventus loanees dwarfs that number... http://t.co/ZTUhxWgmlq
641608752588804096	harper	1	@ian_wayne @P_Wog   Keep focus on Harper&amp; all these good things will be added unto you May the best man who wins the heart of Canadians
640969544534769664	sarah palin	0	"Sarah Palin tore into ESPN on Thursday night, calling the network ""whimpering"" and ""intolerant"" for suspending baseball analyst Curt"
621511488642093056	amazon prime day	1	Jesus may have been born on Christmas and died on Easter, but he got the tableware for the Last Supper at 40% off on Amazon Prime Day.
640171100622716928	game of thrones	1	Watching the 1st series of Game of Thrones is bringing back painful memories
634632902433730560	google+	0	@isabelj327 I may have misunderstood - I was referring to the Google+ message. AL
640990114164965376	donald trump	-1	@nationaljournal @dandrezner Donald Trump:  born on 3rd base, but now believes that he hit a triple. Friend of working man?  No, He's a bum.
641475702513102848	pope	0	Is the Pope a Catholic? Do they drive PU trucks in Alberta? https://t.co/8MtvAP9FIl
628772567143190528	ric flair	1	Tomorrow for my birthday, I'll be carrying around a boombox on my shoulder, listening to Ric Flair by @KillerMike all day.
641042551022092288	jeb bush	0	@PolitiBunny Krugman may like Trump but Jeb Bush is still the Democrat party choice for Republican nominee.
641532034788249600	netflix	1	I think Wednesday is the day which you lay on bed all day watching Netflix and eating ... No school no shit
638361274527514625	angela merkel	0	Angela Merkel says pleased about France calling for talks on euro zone reforms: Merkel said on Monday ... http://t.co/86YUy752Dw #foxreg
639979760735662080	metlife	0	everyone who sat around me at metlife was so annoying but i didnt let it ruin such an amazing night
641594046968918016	apple	2	Realising that its 9th sept today &amp; Apple will be announcing the new iphone at #AppleEvent today made my day!! #CantWait #Excited
641569184388935680	bbc	0	House Of Cards author says my treatment raises 'disturbing questions about the inner workings' of the BBC. http://t.co/fAV54NKGFs
638376878168903681	michael jackson	1	@OU_Football Eric, I heard your love for Michael Jackson. I got to see him in concert from the 4th row - his sweat hit me when he spun.
641399694942310400	disneyland	1	As happy as I am to be going to Disneyland this Saturday, I wish I was going next Friday for Dapper Day instead.
631458650243117056	bentley	0	I will be at the famous Bentley's saloon in Arundel Maine tomorrow night from 7 to 11 and it's also prime rib night http://t.co/jGTHFLNNX1
639743879047024640	nintendo	0	Hey Nintendo, is the new Sept 25 3DS only a limited edition bundle in NA, or is that 3DS here to stay? Also, will EU faceplaces work on it?
631558193785626624	digi	1	Going to Digi tomorrow, last time I was there it was a 2 man session (me and David) and we ended up in Powerhouse, which was certainly fun
633684283106824193	oracle	1	Are you interested? (IT) Oracle Functional Support Analyst-1st &amp; 2nd Line/Oracle EBS http://t.co/4QIhvCNQlZ #aggeliesergasias
624059131079618561	kurt cobain	0	February 20th! Same day as Kurt Cobain https://t.co/p71fLtp9kH
640573855870910465	mariah carey	1	Demi Lovato is the 3rd most important voice by billboard just behind Mariah Carey &amp; Christina Aguilera.
